,ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,interaction_name,reaction_entry,reaction_name
914,ec00071,Fatty acid degradation,0.0208325507736985,1.46666231942215,ORAL,oral.Control.control_vs_fecal.EC.3.meses,control,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
915,ec00260,"Glycine, serine and threonine metabolism",0.025537564014478,1.1676583720165,ORAL,oral.Control.control_vs_fecal.EC.3.meses,control,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
916,ec00970,Aminoacyl-tRNA biosynthesis,0.025537564014478,1.13878679275189,ORAL,oral.Control.control_vs_fecal.EC.3.meses,control,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
917,ec00982,Drug metabolism - cytochrome P450,0.0336355046132703,1.69836827724649,ORAL,oral.Control.control_vs_fecal.EC.3.meses,control,EC.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
918,ec00480,Glutathione metabolism,9.96758231508466e-12,1.81588718564207,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
919,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,2.72833066294886e-06,1.85858396627404,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
920,ec00550,Peptidoglycan biosynthesis,4.53415391503675e-05,1.27407952866296,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
921,ec00280,"Valine, leucine and isoleucine degradation",7.6615442347161e-05,1.60666366946905,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
922,ec00515,Mannose type O-glycan biosynthesis,8.24273393671859e-05,3.03008427626498,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
923,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0004922232363021,3.45766283524904,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
924,ec00480,Glutathione metabolism,9.96758231508466e-12,1.81588718564207,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
925,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,2.72833066294886e-06,1.85858396627404,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
926,ec00550,Peptidoglycan biosynthesis,4.53415391503675e-05,1.27407952866296,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
927,ec00280,"Valine, leucine and isoleucine degradation",7.6615442347161e-05,1.60666366946905,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
928,ec00515,Mannose type O-glycan biosynthesis,8.24273393671859e-05,3.03008427626498,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
929,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0004922232363021,3.45766283524904,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
930,ec00514,Other types of O-glycan biosynthesis,0.0011150610132116,3.3401394115107,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
931,ec00620,Pyruvate metabolism,0.0015270233613296,1.23303077101098,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
932,ec00072,Synthesis and degradation of ketone bodies,0.0020183816350336,2.30592193317597,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
933,ec00625,Chloroalkane and chloroalkene degradation,0.0020183816350336,1.88273775817364,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
934,ec00071,Fatty acid degradation,0.0022894343053465,1.55024883162814,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
935,ec00903,Limonene and pinene degradation,0.0022903325944685,2.46630495940841,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
936,ec00020,Citrate cycle (TCA cycle),0.003083617526069,1.32782121443723,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
937,ec00830,Retinol metabolism,0.003083617526069,2.0286157442791,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
938,ec00643,Styrene degradation,0.0036455973469817,2.76203835951847,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
939,ec00260,"Glycine, serine and threonine metabolism",0.0067753027927445,1.17748540812379,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
940,ec00785,Lipoic acid metabolism,0.0067753027927445,1.81725734997986,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
941,ec00626,Naphthalene degradation,0.007343174881564,1.96503226572707,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
942,ec00592,alpha-Linolenic acid metabolism,0.0078406206534294,1.70267915607693,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
943,ec01053,Biosynthesis of siderophore group nonribosomal peptides,0.0086625919413419,2.16385679389771,ORAL,oral.Control.control_vs_fecal.EC.6.meses,control,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
944,ec00480,Glutathione metabolism,3.8620662223820494e-11,1.81977809882912,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
945,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,4.24390152420351e-06,1.87190498369411,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
946,ec00280,"Valine, leucine and isoleucine degradation",2.79004682583276e-05,1.66576651769314,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
947,ec00550,Peptidoglycan biosynthesis,0.000131899471127,1.2650519652931,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
948,ec00515,Mannose type O-glycan biosynthesis,0.0004619100238842,2.88569105081253,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
949,ec00480,Glutathione metabolism,3.8620662223820494e-11,1.81977809882912,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
950,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,4.24390152420351e-06,1.87190498369411,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
951,ec00280,"Valine, leucine and isoleucine degradation",2.79004682583276e-05,1.66576651769314,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
952,ec00550,Peptidoglycan biosynthesis,0.000131899471127,1.2650519652931,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
953,ec00515,Mannose type O-glycan biosynthesis,0.0004619100238842,2.88569105081253,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
954,ec00072,Synthesis and degradation of ketone bodies,0.0011273499542718,2.4400415154424,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
955,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0011273499542718,3.37732730391392,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
956,ec00620,Pyruvate metabolism,0.0011273499542718,1.2452477769045,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
957,ec00514,Other types of O-glycan biosynthesis,0.0021351776136238,3.23987793689417,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
958,ec00071,Fatty acid degradation,0.0038028028612444,1.54392105321779,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
959,ec00903,Limonene and pinene degradation,0.0038028028612444,2.45623803921013,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
960,ec00260,"Glycine, serine and threonine metabolism",0.0045965250810563,1.19555658043015,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
961,ec00020,Citrate cycle (TCA cycle),0.0045965250810563,1.32699300847157,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
962,ec00625,Chloroalkane and chloroalkene degradation,0.0045965250810563,1.82147989424571,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
963,ec00643,Styrene degradation,0.0066586598688585,2.67912983243172,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
964,ec01130,Biosynthesis of antibiotics,0.0066586598688585,1.06377230329371,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
965,ec00830,Retinol metabolism,0.0066586598688585,1.97487783025475,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
966,ec00785,Lipoic acid metabolism,0.0108175133057718,1.79033711791249,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
967,ec00592,alpha-Linolenic acid metabolism,0.0111862549231476,1.69572919024967,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
968,ec01053,Biosynthesis of siderophore group nonribosomal peptides,0.0125110478355934,2.14660633723343,ORAL,oral.Control.control_vs_fecal.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
969,ec00480,Glutathione metabolism,0.0009109723441147,1.71321638083626,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
970,ec00480,Glutathione metabolism,0.0009109723441147,1.71321638083626,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
971,ec00643,Styrene degradation,0.0015527060072614,4.67955866536925,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
972,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0019151895519024,4.80665778961385,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
973,ec00195,Photosynthesis,0.0384262184044588,1.98526731258089,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
974,ec00906,Carotenoid biosynthesis,0.0410697308157789,7.20998668442077,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
975,ec00941,Flavonoid biosynthesis,0.0410697308157789,13.518725033289,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
976,ec00520,Amino sugar and nucleotide sugar metabolism,0.0410697308157789,1.19809867752986,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
977,ec00625,Chloroalkane and chloroalkene degradation,0.0410697308157789,2.06578270171606,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
978,ec00930,Caprolactam degradation,0.041491285567824,2.18484444982448,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
979,ec00405,Phenazine biosynthesis,0.041491285567824,2.14321250527752,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
980,ec00903,Limonene and pinene degradation,0.041491285567824,2.62181333978937,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
981,ec00830,Retinol metabolism,0.041491285567824,2.19965695456905,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
982,ec00280,"Valine, leucine and isoleucine degradation",0.0420652505193353,1.50309891895552,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
983,ec00626,Naphthalene degradation,0.0420652505193353,2.21949216964445,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
984,ec00622,Xylene degradation,0.0524610757491088,2.57499524443599,ORAL,oral.CU.3.meses_vs_fecal.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
985,ec00480,Glutathione metabolism,6.31030803237564e-05,2.24722103989136,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,UP,2,Genetic Information Processing,2.2,Translation
986,ec00480,Glutathione metabolism,6.31030803237564e-05,2.24722103989136,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
987,ec00230,Purine metabolism,0.0155774525625385,1.26175036544636,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
988,ec00020,Citrate cycle (TCA cycle),0.0245458521607297,1.71434451316039,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
989,ec00540,Lipopolysaccharide biosynthesis,0.0245458521607297,1.87331372562419,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
990,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.025764353720287,2.08158950241552,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
991,ec00620,Pyruvate metabolism,0.0310380385889449,1.41483381156762,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
992,ec00626,Naphthalene degradation,0.0383478554786542,3.05902086539186,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
993,ec01110,Biosynthesis of secondary metabolites,0.0388994471577183,1.09937895448862,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
994,ec00970,Aminoacyl-tRNA biosynthesis,0.0388994471577183,1.2958004298036,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
995,ec00830,Retinol metabolism,0.0479028976225401,2.77904268449159,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
996,ec00405,Phenazine biosynthesis,0.080661549151692,2.49944387782018,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
997,ec00982,Drug metabolism - cytochrome P450,0.0810115150067083,2.3248992326835,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
998,ec00071,Fatty acid degradation,0.0828861231666224,1.78463693480276,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
999,ec00980,Metabolism of xenobiotics by cytochrome P450,0.0828861231666224,2.27964571963856,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1000,ec00404,Staurosporine biosynthesis,0.0859836277710742,6.16404204454901,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1001,ec00240,Pyrimidine metabolism,0.0937598903060525,1.18385211830328,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1002,ec01130,Biosynthesis of antibiotics,0.0937598903060525,1.09627799533552,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1003,ec00785,Lipoic acid metabolism,0.114018939352862,2.14611935058905,ORAL,oral.CU.6.meses_vs_fecal.CU.3.meses,CU.6.meses,CU.3.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1004,ec00480,Glutathione metabolism,0.000380469942925,2.09750712135216,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,UP,2,Genetic Information Processing,2.2,Translation
1005,ec00480,Glutathione metabolism,0.000380469942925,2.09750712135216,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1006,ec00626,Naphthalene degradation,0.0124229968812876,3.67100148651092,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1007,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0134775666890125,2.14742712463189,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1008,ec00540,Lipopolysaccharide biosynthesis,0.0134775666890125,1.87802945979218,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1009,ec00830,Retinol metabolism,0.0134775666890125,3.3350115199489,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1010,ec00230,Purine metabolism,0.0150792621141491,1.23042268115533,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1011,ec00405,Phenazine biosynthesis,0.0169767469538557,2.99947682434429,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1012,ec00982,Drug metabolism - cytochrome P450,0.0206818443119552,2.7125128160599,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1013,ec00980,Metabolism of xenobiotics by cytochrome P450,0.0214419793082861,2.6597145130709,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1014,ec00071,Fatty acid degradation,0.0234705410193995,1.97806767929244,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1015,ec00020,Citrate cycle (TCA cycle),0.0234705410193995,1.60013178987447,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1016,ec00240,Pyrimidine metabolism,0.0327859893869085,1.21978505433714,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1017,ec00592,alpha-Linolenic acid metabolism,0.0462930640535184,2.28690934073669,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1018,ec00970,Aminoacyl-tRNA biosynthesis,0.0544468976738486,1.25345266340197,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1019,ec01110,Biosynthesis of secondary metabolites,0.0635691220910648,1.08378445512663,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1020,ec00625,Chloroalkane and chloroalkene degradation,0.0635691220910648,2.21085033344927,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1021,ec00620,Pyruvate metabolism,0.0798221148928703,1.30223371150876,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1022,ec00450,Selenocompound metabolism,0.0817316170967262,1.45695219935918,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1023,ec00404,Staurosporine biosynthesis,0.0817316170967262,5.75338244669547,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1024,ec00785,Lipoic acid metabolism,0.150679013582047,2.003141008928,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1025,ec00480,Glutathione metabolism,3.50524369330252e-05,2.40387058437833,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
1026,ec00480,Glutathione metabolism,3.50524369330252e-05,2.40387058437833,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1027,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0731363724366816,2.06742902960997,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1028,ec00230,Purine metabolism,0.0731363724366816,1.2290077150011,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1029,ec00020,Citrate cycle (TCA cycle),0.0731363724366816,1.64947348353825,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1030,ec00620,Pyruvate metabolism,0.0731363724366816,1.41374768867278,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1031,ec00970,Aminoacyl-tRNA biosynthesis,0.074040307016631,1.30599774611112,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1032,ec01110,Biosynthesis of secondary metabolites,0.0869204038602572,1.09995141639548,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1033,ec00240,Pyrimidine metabolism,0.108588722507758,1.214928367146,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1034,ec00404,Staurosporine biosynthesis,0.108588722507758,7.27000537056928,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1035,ec00910,Nitrogen metabolism,0.151129129379555,1.61366941636468,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1036,ec00626,Naphthalene degradation,0.151129129379555,2.57705414255254,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1037,ec01130,Biosynthesis of antibiotics,0.176231820799246,1.09697316355022,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1038,ec00785,Lipoic acid metabolism,0.176231820799246,2.1695827545678,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1039,ec00830,Retinol metabolism,0.176231820799246,2.34118817018333,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1040,ec01051,Biosynthesis of ansamycins,0.239492545779714,1.97328717201166,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1041,ec00405,Phenazine biosynthesis,0.239492545779714,2.10564179940269,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1042,ec01053,Biosynthesis of siderophore group nonribosomal peptides,0.25616180329906,2.34118817018333,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1043,ec00540,Lipopolysaccharide biosynthesis,0.25616180329906,1.47295132507979,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
1044,ec00071,Fatty acid degradation,0.262406534015807,1.57862973760933,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
